user,item,rating
1357,5114,10
1357,8970,9
1357,3272,9
1357,16531,9
1357,3634,8
1357,5464,10
1357,7056,10
1357,7004,10
1357,6867,10
1357,589,10
1357,2538,10
1357,13379,10
1357,1078,10
1357,171,10
1357,1463,9
1357,4342,10
1357,6247,4
1357,4430,8
1357,7332,10
1357,5429,8
1357,14397,9
1357,14812,10
1357,2455,10
1357,11867,8
1357,9162,8
1357,2223,6
1357,11831,10
1357,6654,8
1362,8928,7
1362,4353,5
1362,9987,10
1362,106,9
1362,2834,9
1362,107,10
1362,440,8
1362,17234,8
1362,310,8
1362,1870,8
1362,12117,10
1362,8296,8
1362,5235,9
1362,10969,10
1362,9272,10
1362,5242,10
1362,12732,10
1362,4356,7
1362,1873,10
1362,502,10
1362,775,10
1362,2871,10
1362,5014,9
1362,4068,10
1362,5928,9
1362,4769,10
1362,4322,8
1362,6390,9
1362,6456,10
1362,5667,9
1362,3368,10
1362,7575,8
1362,15458,9
1362,1497,10
1362,4863,9
1362,4612,10
1362,13284,10
1362,17339,10
1362,5629,9
1362,5632,10
1362,2829,9
1362,14331,8
1362,5775,9
1362,1002,9
1362,4572,6
1362,17033,10
1365,5601,7
1365,4914,9
1365,8594,3
1365,37,4
1365,9176,2
1365,1157,5
1365,1941,5
1365,10654,8
1365,827,7
1365,1640,4
1365,25,3
1365,1472,2
1365,995,6
1365,13095,8
1365,3526,4
1365,3298,1
1365,2556,7
1365,2842,6
1365,1167,5
1365,5943,5
1365,5945,5
1365,5246,8
1365,11901,5
1365,7943,3
1365,9256,3
1365,2077,7
1365,9217,2
1366,15408,9
1366,5529,7
1366,13157,8
1366,4298,9
1366,5112,6
1366,5252,7
1366,10156,7
1366,8592,9
1366,9550,9
1366,3733,8
1366,1281,9
1366,3648,9
1366,3555,10
1366,4514,7
1366,6081,9
1366,12999,6
1366,1586,7
1366,3597,5
1366,2579,9
1366,840,10
1366,15228,8
1366,8079,7
1366,901,9
1366,366,6
1366,1965,7
1366,1831,7
1366,4410,8
1366,8643,7
1366,1522,10
1366,2743,9
1366,3374,8
1366,16938,9
1366,3670,9
1366,5444,8
1366,12217,8
1366,13517,8
1370,6452,7
1370,6810,8
1370,4220,3
1370,4770,10
1370,14678,10
1370,6787,7
1370,9975,10
1370,1602,8
1370,13232,9
1370,349,9
1370,11604,8
1370,1926,8
1370,11868,10
1370,4506,8
1370,8023,8
1370,5095,8
1370,5415,9
1370,2519,7
1370,1844,6
1370,16073,9
1371,2904,7
1371,17089,7
1371,12702,3
1371,5891,5
1371,14689,9
1371,7328,9
1371,5353,9
1371,8781,6
1371,4508,8
1371,1355,7
1371,1172,6
1371,5790,7
1371,13079,8
1371,16021,7
1371,2869,7
1371,57,6
1371,5371,8
1371,6428,7
1371,6434,9
1371,5082,8
1372,3729,6
1372,5782,8
1372,3383,9
1372,2746,8
1372,1570,8
1372,1595,9
1372,2902,7
1372,2058,10
1372,2876,8
1372,3701,7
1372,13612,8
1372,407,9
1372,775,7
1372,2827,9
1372,11317,9
1372,3611,7
1372,5537,9
1372,15784,8
1372,1443,9
1372,16035,8
1372,12881,8
1372,12882,8
1372,4222,7
1372,8294,9
1372,5044,8
1372,8953,7
1372,5883,8
1372,2948,8
1372,4024,8
1372,1207,9
1374,5687,8
1374,4445,10
1374,145,10
1374,9692,10
1374,1182,8
1374,6562,7
1374,2864,9
1374,9075,10
1374,1181,8
1374,2609,8
1374,1889,8
1374,10166,8
1374,1216,8
1374,168,8
1374,7587,10
1374,7,10
1374,6901,9
1374,9124,8
1374,13518,4
1374,2656,9
1374,3282,10
1374,2127,10
1374,16494,7
1375,11605,10
1375,12013,10
1375,6252,10
1375,12813,9
1375,1667,10
1375,854,10
1375,2058,10
1375,11606,9
1375,524,10
1375,8978,10
1375,4101,10
1375,2035,8
1375,2694,10
1375,13548,10
1375,2893,10
1375,797,10
1375,8015,8
1375,830,10
1375,1356,7
1375,3116,10
1375,7329,9
1375,8499,9
1375,11,10
1375,14321,10
1375,32,7
1375,266,8
1375,5666,8
1375,5903,8
1375,14624,8
1379,297,9
1379,3621,10
1379,1289,8
1379,4590,8
1379,5965,7
1379,11697,8
1379,3331,9
1379,3305,10
1379,7817,7
1379,229,10
1379,1173,10
1379,3773,10
1379,2586,7
1379,6541,8
1379,1052,8
1379,2331,8
1379,4611,6
1379,4338,7
1379,13546,7
1379,14460,7
1381,16438,8
1381,9922,4
1381,15917,9
1381,16046,9
1381,5594,10
1381,6609,8
1381,13504,9
1381,10410,10
1381,16042,8
1381,9616,7
1381,95,6
1381,3682,7
1381,3052,5
1381,317,7
1381,3197,7
1381,11129,8
1381,2741,9
1381,16827,7
1381,16538,7
1381,8709,7
1381,1421,7
1381,10020,5
1381,4304,8
1385,790,8
1385,1065,5
1385,829,5
1385,1178,6
1385,918,10
1385,819,7
1385,3616,10
1385,11434,5
1385,92,10
1385,317,10
1385,93,10
1385,3611,10
1385,3256,10
1385,3714,10
1385,5291,5
1385,1492,10
1385,6218,10
1385,126,10
1385,1464,10
1385,2063,10
1385,2583,10
1385,15,10
1385,311,10
1385,10539,10
1385,10499,10
1385,12041,10
1385,9190,10
1385,3164,10
1385,13739,6
1385,439,10
1385,1973,10
1385,8241,10
1385,761,10
1385,4304,10
1385,261,10
1385,8,5
1385,11267,8
1385,5701,7
1385,2166,10
1388,5904,7
1388,11391,10
1388,9615,10
1388,6476,10
1388,3255,10
1388,9349,10
1388,5499,9
1388,15948,10
1388,4490,10
1388,5811,10
1388,800,9
1388,15100,10
1388,2735,9
1388,5353,10
1388,5358,10
1388,10515,10
1388,2526,10
1388,6414,7
1388,4828,9
1388,6274,10
1388,8168,9
1388,546,9
1388,7473,10
1388,13629,10
1388,3178,9
1389,10027,8
1389,643,10
1389,12702,8
1389,1647,5
1389,15065,5
1389,12635,8
1389,10190,5
1389,12789,5
1389,13594,5
1389,5081,5
1389,4960,10
1389,15728,10
1389,1861,5
1389,10028,8
1389,12342,8
1389,3662,5
1389,16681,8
1389,8263,5
1389,5715,5
1389,38,8
1390,16,9
1390,276,9
1390,2434,9
1390,14698,8
1390,297,8
1390,5982,7
1390,252,7
1390,2740,7
1390,8004,8
1390,840,6
1390,1028,7
1390,2183,7
1390,3440,9
1390,704,8
1390,5,9
1390,13090,8
1390,132,9
1390,3197,7
1390,3675,8
1390,1664,9
1390,705,10
1390,650,6
1390,55,9
1390,7642,7
1390,1244,7
1390,2408,8
1390,4348,7
1390,5049,9
1390,2530,7
1390,14223,9
1390,6948,7
1391,10709,8
1391,1081,9
1391,7863,8
1391,16762,5
1391,2440,7
1391,1481,7
1391,2007,6
1391,993,6
1391,14259,3
1391,997,4
1391,9424,3
1391,16096,8
1391,2022,9
1391,7406,9
1391,339,6
1391,2837,8
1391,1324,6
1391,15429,3
1391,792,8
1391,11315,5
1392,202,10
1392,6010,10
1392,2511,9
1392,5834,9
1392,5840,8
1392,8059,8
1392,8028,9
1392,4763,8
1392,2419,7
1392,4977,10
1392,2263,10
1392,4979,10
1392,4981,10
1392,4980,10
1392,4983,10
1392,4985,10
1392,4978,10
1392,4816,10
1392,4982,10
1392,1419,7
1392,7624,4
1392,5611,9
1392,11134,10
1392,1497,7
1392,5812,10
1392,2769,10
1392,2768,10
1392,803,4
1392,2767,10
1392,6051,10
1392,15226,10
1392,13956,10
1392,3322,10
1392,5813,10
1392,5021,10
1392,5024,10
1392,5025,10
1392,5560,10
1392,7361,10
1392,16447,10
1392,8257,10
1392,3210,10
1392,5561,10
1392,2638,10
1392,2637,10
1392,10231,6
1392,3751,10
1392,5575,10
1392,7963,10
1392,2639,10
1392,7459,10
1392,14617,10
1392,5516,9
1392,8269,10
1392,732,10
1392,4947,10
1392,5022,10
1392,9299,10
1392,3791,7
1392,10618,10
1392,9219,10
1392,15971,10
1392,2165,8
1392,11178,10
1392,3595,5
1392,2166,6
1393,13391,8
1393,2404,5
1393,2700,8
1393,1238,8
1393,8197,7
1393,10575,4
1393,8192,7
1393,9940,5
1393,3640,7
1393,1832,7
1393,8895,6
1393,4507,7
1393,1356,7
1393,4637,7
1393,5094,9
1393,3825,7
1393,4640,9
1393,352,9
1393,2802,8
1393,4476,7
1393,571,9
1393,4621,9
1393,3219,7
1393,1894,5
1393,3904,7
1393,4247,8
1393,5865,9
1393,13554,8
1393,16642,5
1393,2723,6
1394,369,7
1394,8798,8
1394,4220,7
1394,2854,8
1394,1547,7
1394,2225,7
1394,9608,8
1394,17056,7
1394,5384,7
1394,1289,8
1394,744,8
1394,2963,8
1394,330,7
1394,10735,7
1394,1151,7
1394,7407,8
1394,7840,7
1394,5783,7
1394,11233,5
1394,1514,8
1394,15184,8
1394,6562,7
1394,16414,7
1394,5792,7
1394,2575,8
1394,2396,8
1394,12800,8
1394,3650,7
1394,15151,7
1394,13927,8
1394,3687,3
1394,1926,8
1394,8158,7
1394,11056,7
1394,17066,7
1394,9979,7
1394,3366,7
1394,5816,6
1394,3181,7
1394,16267,7
1394,10255,7
1394,2412,7
1394,4412,7
1394,14326,7
1394,13376,7
1394,3271,9
1394,5295,6
1394,753,8
1395,9268,9
1395,15910,8
1395,4350,10
1395,297,9
1395,1047,9
1395,2332,3
1395,228,6
1395,4172,7
1395,11255,7
1395,14560,7
1395,14559,9
1395,14558,7
1395,14557,7
1395,14556,6
1395,7612,1
1395,707,8
1395,1199,10
1395,4498,10
1395,8510,8
1395,3099,8
1395,4926,3
1395,4673,8
1395,7610,8
1395,4674,8
1395,8276,2
1395,3735,6
1395,4055,10
1395,8197,5
1395,1315,5
1395,2640,8
1395,3954,10
1395,12393,8
1395,130,9
1395,704,10
1395,4557,10
1395,2120,8
1395,10345,9
1395,1766,10
1395,10450,6
1395,15869,10
1395,4683,8
1395,1564,8
1395,569,8
1395,13891,8
1395,4684,9
1395,9183,9
1395,9464,8
1395,16269,8
1395,3759,8
1395,1215,8
1396,2088,9
1396,4089,9
1396,115,8
1396,1481,7
1396,1447,8
1396,2803,7
1396,2700,7
1396,978,7
1396,4946,7
1396,993,8
1396,3611,6
1396,1238,7
1396,2995,7
1396,322,8
1396,243,8
1396,2610,8
1396,948,7
1396,4,8
1396,126,8
1396,2139,5
1396,997,8
1396,3058,7
1396,4410,8
1396,3116,10
1396,1588,7
1398,225,7
1398,4149,6
1398,16790,8
1398,16786,8
1398,3993,9
1398,4473,8
1398,16300,8
1398,4849,6
1398,2958,9
1398,6255,8
1398,618,7
1398,16591,4
1398,289,5
1398,1504,8
1398,1065,7
1398,52,8
1398,7327,8
1398,1121,7
1398,6748,7
1398,1727,8
1398,14338,6
1398,4257,5
1398,17068,8
1398,13403,7
1398,1212,7
1398,1942,6
1398,12083,9
1398,12182,8
1398,10534,6
1398,707,7
1398,1011,9
1398,5757,8
1398,7729,8
1398,12185,8
1398,938,7
1398,4829,7
1398,10522,8
1398,5805,7
1398,14512,8
1398,6324,7
1398,6601,7
1398,3033,6
1398,3624,8
1398,1523,8
1398,1267,7
1398,5930,8
1398,6603,8
1398,14739,7
1398,16627,5
1398,1926,6
1398,6321,8
1398,7143,5
1398,6771,8
1398,9611,5
1398,3946,7
1398,1354,7
1398,14249,8
1398,12234,5
1398,2064,7
1398,17121,8
1398,5502,9
1398,4042,8
1398,1018,8
1398,3859,8
1398,3670,9
1398,6709,7
1398,5332,9
1398,13200,8
1398,1131,6
1398,5439,3
1398,313,4
1398,2519,8
1398,2791,8
1398,148,8
1398,712,7
1398,2406,6
1398,2709,8
1398,7913,7
1398,9984,7
1398,2253,7
1398,1298,5
1398,4600,5
1404,2483,7
1404,674,7
1404,6191,6
1404,8779,8
1404,4891,7
1404,2170,7
1404,297,7
1404,539,8
1404,2235,8
1404,2184,7
1404,5807,6
1404,433,6
1404,7509,7
1404,3052,8
1404,681,8
1404,3147,7
1404,9814,6
1404,1888,5
1404,1640,6
1404,229,8
1404,177,6
1404,1443,7
1404,222,8
1404,7988,3
1404,99,6
1404,3675,7
1404,7092,7
1404,7056,8
1404,7587,7
1404,7706,8
1404,9144,7
1404,16016,7
1404,16938,6
1404,9386,7
1404,1662,6
1404,11778,8
1404,13468,7
1404,1171,8
1404,3997,6
1404,5523,7
1404,6415,8
1404,470,9
1404,3760,7
1404,1168,8
1404,15508,5
1404,15194,6
1404,15871,8
1404,2124,8
1404,9690,7
1404,3774,8
1404,2656,8
1404,7970,7
1404,7968,7
1404,3278,5
1404,16650,6
1404,16494,7
1404,13845,6
1406,5395,10
1406,9692,10
1406,2551,9
1406,2550,9
1406,16417,8
1406,15094,7
1406,8493,7
1406,407,8
1406,1173,8
1406,1176,8
1406,6256,8
1406,3773,8
1406,1175,8
1406,1174,8
1406,10842,10
1406,5796,5
1406,6179,8
1406,9690,10
1406,1575,10
1406,7971,10
1406,7970,10
1406,7968,10
1406,2127,10
1409,11218,7
1409,10894,8
1409,13586,5
1409,6609,9
1409,13745,5
1409,3201,9
1409,9160,7
1409,2497,6
1409,4691,10
1409,12307,8
1409,219,10
1409,3776,4
1409,642,8
1409,2046,7
1409,1049,9
1409,2233,5
1409,765,6
1409,9852,9
1409,9933,8
1409,10631,6
1409,6415,5
1409,13111,7
1411,1657,9
1411,594,9
1411,2746,9
1411,1570,9
1411,1595,9
1411,1465,9
1411,11185,9
1411,12955,8
1411,9331,10
1411,330,9
1411,643,9
1411,1233,7
1411,7038,7
1411,1501,9
1411,1034,8
1411,13211,8
1411,9975,8
1411,7323,8
1411,1602,9
1411,2186,8
1411,4498,9
1411,1079,9
1411,6205,7
1411,3070,8
1411,538,9
1411,4583,8
1411,2800,7
1411,642,8
1411,243,8
1411,504,8
1411,3453,9
1411,798,8
1411,15505,8
1411,8077,9
1411,1050,8
1411,1052,10
1411,15623,10
1411,3575,8
1411,3357,10
1411,3975,8
1411,6682,6
1411,12489,9
1411,5101,8
1411,10162,7
1411,9769,9
1411,525,4
1411,11995,7
1411,1136,10
1411,1082,9
1411,15526,6
1411,91,10
1411,3268,9
1411,8891,9
1411,10371,8
1411,10159,10
1411,7588,8
1411,1456,9
1411,13293,9
1412,17091,10
1412,941,7
1412,6202,9
1412,289,4
1412,7547,9
1412,1251,9
1412,3682,7
1412,329,9
1412,610,8
1412,8371,9
1412,17197,7
1412,11256,5
1412,6266,5
1412,15153,5
1412,12916,5
1412,15857,8
1412,14375,5
1412,14937,7
1412,1957,8
1412,6398,5
1412,10356,5
1412,6013,10
1412,12944,5
1412,10785,6
1412,11193,4
1412,14306,7
1412,13579,8
1412,10339,4
1412,15160,5
1412,15333,8
1412,16867,8
1412,15338,8
1412,10310,8
1412,10416,9
1412,15330,5
1412,5183,7
1412,15849,5
1412,13335,8
1412,15456,9
1412,15565,9
1412,15561,5
1412,10401,9
1412,13615,8
1412,112,10
1412,1317,9
1412,9127,8
1412,4379,8
1412,2811,9
1412,9112,9
1412,9140,9
1412,8324,9
1412,9237,9
1412,9116,9
1412,9111,9
1412,3452,5
1412,11618,7
1412,15481,7
1412,12696,7
1412,9114,5
1412,8984,9
1412,8079,7
1412,6201,4
1412,642,8
1412,1272,8
1412,229,7
1412,14821,10
1412,14289,9
1412,15784,10
1412,1765,7
1412,11221,6
1412,15777,9
1412,16158,8
1412,10472,8
1412,5734,10
1412,9295,10
1412,9288,9
1412,6390,8
1412,14313,9
1412,15534,9
1412,12859,10
1412,5272,9
1412,15484,9
1412,5739,8
1412,9253,8
1412,13570,9
1412,11657,9
1412,14867,9
1412,16888,5
1412,15931,5
1412,11847,8
1412,911,9
1412,16348,5
1412,12523,3
1412,1613,8
1412,4852,6
1412,13555,9
1414,144,7
1414,6222,6
1414,446,7
1414,2264,7
1414,10975,5
1414,6255,7
1414,202,8
1414,228,8
1414,8482,6
1414,9508,5
1414,484,8
1414,1029,5
1414,37,10
1414,10809,9
1414,123,9
1414,2614,5
1414,5767,5
1414,2905,6
1414,3211,6
1414,5108,6
1414,2081,7
1414,10839,6
1414,16303,6
1414,1594,6
1414,7868,6
1414,2474,6
1414,16033,6
1414,8744,6
1414,7262,6
1414,9965,4
1414,4508,5
1414,2148,6
1414,2755,6
1414,9611,3
1414,831,8
1414,4181,6
1414,223,7
1414,8439,7
1414,4463,7
1414,2623,9
1414,142,9
1415,8012,10
1415,4779,9
1415,11290,10
1415,14443,9
1415,9517,10
1415,2348,7
1415,1667,9
1415,13025,10
1415,15943,6
1415,5624,5
1415,6648,7
1415,631,9
1415,7404,10
1415,432,10
1415,2423,7
1415,9770,6
1415,14112,10
1415,5103,5
1415,4475,8
1415,2145,8
1415,16691,8
1415,11855,1
1415,591,9
1415,1136,9
1415,556,9
1415,16968,7
1415,5198,8
1415,2179,10
1415,1226,6
1415,979,8
1415,2786,5
1415,3164,10
1415,1867,10
1415,13857,5
1415,761,9
1415,13991,5
1415,1336,9
1415,2910,5
1415,16603,8
1418,12966,5
1418,3932,3
1418,790,9
1418,1665,2
1418,10895,9
1418,1289,4
1418,6552,9
1418,315,7
1418,12376,7
1418,13699,6
1418,2262,1
1418,13109,5
1418,5014,8
1418,9262,6
1418,4055,10
1418,599,10
1418,3693,10
1418,3692,10
1418,13243,8
1418,3650,1
1418,4992,7
1418,9841,5
1418,2548,10
1418,16785,5
1418,2274,10
1418,2275,10
1418,1440,5
1418,1427,2
1418,5404,5
1418,11148,5
1418,12322,5
1418,7548,6
1418,17243,10
1418,9324,10
1418,7409,7
1418,11490,10
1418,4519,10
1418,11967,10
1418,7035,4
1418,1719,8
1418,8281,10
1418,5102,6
1418,2723,5
1418,15370,8
1419,5215,8
1419,3574,8
1419,446,5
1419,2264,8
1419,10975,8
1419,5782,8
1419,2129,8
1419,10974,8
1419,329,5
1419,1289,5
1419,1290,5
1419,12651,9
1419,6046,8
1419,1885,8
1419,9667,8
1419,1799,8
1419,7229,8
1419,8234,5
1419,3107,9
1419,1171,8
1420,5577,9
1420,15408,10
1420,12389,10
1420,2964,10
1420,7405,10
1420,3428,8
1420,707,9
1420,6790,8
1420,11238,7
1420,13246,10
1420,1172,10
1420,3340,8
1420,13242,9
1420,11954,9
1420,4562,10
1420,9014,10
1420,9012,10
1420,4915,7
1420,16260,5
1420,14863,10
1420,7128,8
1420,2623,10
1420,3137,10
1420,753,10
1420,5392,7
1425,1234,7
1425,624,9
1425,5886,10
1425,1693,10
1425,3963,9
1425,4019,8
1425,6052,10
1425,3701,7
1425,1957,9
1425,1486,7
1425,16059,10
1425,119,10
1425,12070,10
1425,14318,7
1425,2835,9
1425,1596,10
1425,4068,10
1425,14671,10
1425,11317,10
1425,9927,9
1425,4518,9
1425,9354,10
1425,4545,9
1425,1651,10
1425,3860,10
1425,16921,10
1425,14801,10
1425,12379,10
1425,613,7
1425,138,9
1425,3344,9
1425,9427,10
1425,11977,10
1426,11648,8
1426,14068,9
1426,151,8
1426,11605,8
1426,4350,10
1426,8810,10
1426,605,10
1426,202,10
1426,150,8
1426,13451,8
1426,647,9
1426,2232,9
1426,2186,10
1426,774,4
1426,651,9
1426,13195,8
1426,11232,6
1426,15064,8
1426,3514,7
1426,7367,7
1426,7817,10
1426,870,8
1426,867,7
1426,3693,9
1426,1022,7
1426,7834,9
1426,14,10
1426,3275,9
1426,2370,7
1426,5350,7
1426,1722,3
1426,7274,7
1426,3368,8
1426,7575,9
1426,2711,7
1426,4621,8
1426,7633,10
1426,2236,7
1426,8180,10
1426,11625,5
1426,14086,7
1426,3536,8
1426,4745,8
1426,9193,1
1426,16299,10
1429,227,8
1429,10187,7
1429,6306,7
1429,980,10
1429,12701,9
1429,2299,10
1429,11391,10
1429,1289,9
1429,7265,8
1429,3994,8
1429,6476,10
1429,11188,7
1429,67,9
1429,5486,7
1429,195,8
1429,2955,10
1429,14417,7
1429,229,8
1429,12038,8
1429,11622,9
1429,8208,9
1429,1268,10
1429,9510,7
1429,16785,9
1429,12729,8
1429,1919,9
1429,17338,8
1429,3457,9
1429,2895,8
1429,6816,9
1429,261,7
1429,5305,10
1429,17247,8
1429,11878,9
1429,17230,8
1429,6587,9
1429,15290,9
1431,369,9
1431,3515,8
1431,5921,8
1431,1540,10
1431,289,7
1431,2746,8
1431,1570,9
1431,1595,9
1431,1130,9
1431,2019,7
1431,1250,8
1431,14563,5
1431,41,6
1431,1870,8
1431,9305,7
1431,7575,9
1431,6558,6
1431,6078,9
1431,7579,8
1431,2330,8
1431,5607,7
1431,12676,5
1431,2755,7
1431,7489,7
1431,2895,8
1431,6374,9
1431,3296,8
1431,2623,9
1431,5752,9
1431,2817,7
1431,12436,8
1432,9268,7
1432,200,8
1432,748,9
1432,3470,8
1432,2507,8
1432,145,7
1432,7758,8
1432,2457,7
1432,2746,6
1432,12922,4
1432,1269,6
1432,960,10
1432,13786,7
1432,2216,8
1432,5257,8
1432,3446,7
1432,6133,6
1432,5203,8
1432,6394,7
1432,13998,6
1432,5146,9
1432,15722,6
1432,4617,8
1432,8563,5
1432,9366,6
1432,10272,7
1432,14838,3
1432,13628,7
1432,2423,8
1432,1514,7
1432,16697,7
1432,3252,6
1432,7752,8
1432,2555,5
1432,12612,7
1432,12613,6
1432,2606,5
1432,1831,8
1432,4898,8
1432,5432,9
1432,4114,5
1432,10667,7
1432,6555,8
1432,16567,7
1432,80,7
1432,1620,8
1432,10500,7
1432,2258,8
1432,652,8
1432,8099,5
1432,10345,7
1432,418,6
1432,10647,7
1432,2785,5
1432,5098,10
1432,2755,6
1432,5610,7
1432,5016,6
1432,5775,5
1432,6353,8
1432,5189,4
1432,1063,7
1432,7476,8
1432,2411,7
1432,10843,7
1432,420,5
1432,5628,6
1432,8054,6
1432,771,6
1432,3837,9
1432,5879,8
1432,7637,8
1432,10308,10
1432,1131,8
1432,2260,8
1432,16972,8
1432,3403,7
1432,7512,3
1432,8552,9
1432,3296,8
1432,2623,8
1432,4195,6
1432,7936,6
1434,202,10
1434,2076,8
1434,44,10
1434,329,9
1434,1289,9
1434,1290,7
1434,15592,10
1434,819,8
1434,113,10
1434,11955,10
1434,6561,9
1434,407,10
1434,122,8
1434,2566,8
1434,1893,9
1434,2565,8
1434,2597,9
1434,504,10
1434,485,10
1434,14,8
1434,7859,10
1434,9565,8
1434,2893,9
1434,7037,8
1434,132,10
1434,5180,10
1434,3644,10
1434,15240,8
1434,5494,9
1434,1440,8
1434,11539,9
1434,690,9
1434,567,9
1434,6376,9
1434,14500,9
1434,1303,10
1434,7056,9
1434,589,9
1434,14794,8
1434,4069,5
1434,8719,8
1434,171,9
1434,4223,10
1434,1207,9
1437,14910,7
1437,13586,7
1437,6822,6
1437,2170,7
1437,2171,7
1437,4076,4
1437,13869,8
1437,16230,6
1437,3095,7
1437,3765,6
1437,95,6
1437,5982,6
1437,5915,5
1437,2559,5
1437,13707,8
1437,2623,7
1437,2561,7
1437,1748,9
1437,14782,1
1437,15098,7
1437,10929,7
1437,2665,7
1438,10590,10
1438,2348,10
1438,7843,8
1438,1667,5
1438,16694,8
1438,9335,9
1438,5048,7
1438,6679,7
1438,3773,5
1438,3649,9
1438,6046,10
1438,1799,10
1438,1041,9
1438,4040,9
1438,14727,9
1438,5931,9
1438,14187,9
1438,5491,8
1438,7034,10
1438,11486,9
1438,3042,4
1438,2155,8
1438,7384,7
1438,3977,8
1442,9126,4
1442,225,9
1442,1657,8
1442,7921,8
1442,594,9
1442,734,9
1442,4149,7
1442,605,8
1442,7145,10
1442,219,10
1442,2540,3
1442,1446,10
1442,793,8
1442,1865,9
1442,1169,8
1442,575,7
1442,5140,4
1442,760,7
1442,1519,8
1442,220,6
1442,5092,8
1442,8162,7
1442,14398,8
1442,432,7
1442,208,7
1442,1199,8
1442,502,8
1442,119,8
1442,17044,9
1442,1714,8
1442,3190,8
1442,243,8
1442,1323,9
1442,6404,8
1442,1888,7
1442,1272,7
1442,2610,6
1442,3448,7
1442,25,7
1442,967,7
1442,12213,6
1442,5882,9
1442,2227,8
1442,12929,9
1442,96,10
1442,15570,10
1442,4005,7
1442,1631,9
1442,2521,9
1442,7326,10
1442,2760,10
1442,168,9
1442,699,10
1442,12247,8
1442,6315,8
1442,983,7
1442,28,7
1442,9321,8
1442,1018,8
1442,761,8
1442,32,8
1442,11677,8
1442,8904,9
1442,12646,9
1444,1601,9
1444,1259,6
1444,14531,3
1444,446,9
1444,10111,8
1444,14606,10
1444,1460,10
1444,13439,9
1444,8304,8
1444,14180,9
1444,11794,7
1444,1169,10
1444,2963,10
1444,10035,8
1444,2173,10
1444,2298,9
1444,13397,9
1444,7946,4
1444,13114,4
1444,7050,7
1444,7977,10
1444,1801,9
1444,16325,9
1444,14800,9
1444,8352,8
1444,2575,10
1444,60,7
1444,1832,7
1444,7686,8
1444,3480,10
1444,498,5
1444,4097,9
1444,1606,7
1444,247,9
1444,5159,9
1444,6325,8
1444,324,8
1444,17135,10
1444,4776,8
1444,3679,9
1444,7184,10
1444,556,10
1444,5365,9
1444,6924,7
1444,2317,10
1444,3128,6
1444,12212,5
1444,988,8
1444,3837,10
1444,569,8
1444,6274,9
1444,17216,5
1444,7526,9
1444,4648,10
1444,7439,10
1444,4688,5
1444,15713,8
1445,9270,10
1445,7469,10
1445,6869,9
1445,8001,5
1445,9238,8
1445,8191,10
1445,5733,7
1445,8334,10
1445,1404,9
1445,3010,9
1445,2566,10
1445,1893,10
1445,2597,9
1445,3954,7
1445,11204,10
1445,11198,10
1445,7550,9
1445,2218,10
1445,2217,9
1445,1426,7
1445,6459,10
1445,1440,10
1445,1919,10
1445,6376,10
1445,14500,10
1446,4150,6
1446,1538,6
1446,2699,6
1446,2344,9
1446,1578,4
1446,840,8
1446,2232,9
1446,497,9
1446,5200,7
1446,1414,8
1446,1302,8
1446,407,7
1446,3108,9
1446,825,7
1446,164,8
1446,9249,5
1446,3907,6
1446,7233,6
1446,6246,9
1446,4684,6
1446,14267,6
1448,1762,8
1448,1789,7
1448,10181,5
1448,14116,10
1448,4354,9
1448,9235,9
1448,2662,10
1448,2661,10
1448,3903,10
1448,8212,10
1448,8211,10
1448,5360,10
1448,167,10
1448,13730,8
1448,16001,10
1448,8891,10
1448,3060,9
1448,11658,7
1448,16461,9
1448,528,7
1448,9613,4
1450,6684,9
1450,105,7
1450,4970,9
1450,2131,4
1450,8474,6
1450,1269,6
1450,1091,9
1450,3087,5
1450,2180,7
1450,1813,8
1450,8720,7
1450,4177,8
1450,1523,7
1450,5302,8
1450,844,8
1450,2470,9
1450,13704,7
1450,5185,7
1450,2837,7
1450,81,7
1450,2006,5
1450,1303,5
1450,13803,8
1450,14746,7
1450,16252,7
1450,2519,8
1450,32,7
1450,16969,5
1450,5082,8
1450,14411,7
1450,15435,8
1454,734,9
1454,4711,5
1454,2094,9
1454,446,7
1454,10975,7
1454,13589,4
1454,3470,8
1454,9339,7
1454,3555,7
1454,219,9
1454,16606,9
1454,329,9
1454,767,10
1454,2009,10
1454,12750,10
1454,854,10
1454,433,10
1454,2058,10
1454,12751,10
1454,1290,9
1454,330,9
1454,1473,7
1454,2876,9
1454,8692,8
1454,1034,7
1454,2197,8
1454,1182,4
1454,3336,7
1454,6231,9
1454,3174,7
1454,4976,8
1454,11338,7
1454,7084,8
1454,4921,7
1454,9058,8
1454,13346,8
1454,8464,10
1454,3103,9
1454,4933,7
1454,7648,8
1454,17303,8
1454,6601,7
1454,16103,8
1454,14,10
1454,7294,6
1454,6469,9
1454,3974,8
1454,167,9
1454,1721,7
1454,561,10
1454,1835,10
1454,6819,10
1454,4359,10
1454,4708,10
1454,4361,10
1454,15701,10
1454,6714,9
1454,6046,7
1454,3920,9
1454,14919,9
1454,5494,10
1454,14179,8
1454,737,4
1454,385,8
1454,4069,8
1454,4420,7
1454,569,8
1454,5169,6
1454,765,10
1454,16804,8
1455,4411,10
1455,981,9
1455,4228,10
1455,10399,8
1455,13306,8
1455,13333,9
1455,228,10
1455,107,9
1455,440,10
1455,3011,9
1455,3088,7
