user,item,accessed
1536,10730,1
1536,9115,1
1536,3596,1
1536,9112,1
1536,6395,1
1536,8361,1
1536,8191,1
1536,14482,1
1536,8357,1
1536,10465,1
1536,9220,1
1536,3452,1
1536,3827,1
1536,1240,1
1536,16427,1
1536,11479,1
1536,8411,1
1536,11109,1
1536,10534,1
1536,5547,1
1536,2232,1
1536,11356,1
1536,14343,1
1536,12970,1
1536,8334,1
1536,7018,1
1536,3484,1
1536,3419,1
1536,8162,1
1536,16856,1
1536,8070,1
1536,15479,1
1536,1390,1
1536,13580,1
1536,836,1
1536,16816,1
1536,14673,1
1536,15566,1
1536,15478,1
1536,3447,1
1536,497,1
1536,11307,1
1536,1157,1
1536,9114,1
1536,9275,1
1536,754,1
1536,432,1
1536,1602,1
1536,8418,1
1536,502,1
1536,2960,1
1536,2491,1
1536,6853,1
1536,4051,1
1536,10672,1
1536,4109,1
1536,938,1
1536,31,1
1536,7817,1
1536,9729,1
1536,11870,1
1536,13024,1
1536,243,1
1536,11551,1
1536,1272,1
1536,3453,1
1536,798,1
1536,1970,1
1536,16818,1
1536,900,1
1536,13168,1
1536,9216,1
1536,4,1
1536,7648,1
1536,976,1
1536,176,1
1536,1642,1
1536,8034,1
1536,1399,1
1536,9567,1
1536,4807,1
1536,2658,1
1536,15816,1
1536,12843,1
1536,14640,1
1536,13174,1
1536,8588,1
1536,4929,1
1536,1830,1
1536,2469,1
1536,6060,1
1536,374,1
1536,10001,1
1536,2046,1
1536,2592,1
1536,2101,1
1536,5219,1
1536,428,1
1536,2293,1
1536,2461,1
1536,611,1
1536,3212,1
1536,5279,1
1536,9438,1
1536,727,1
1536,12103,1
1536,1954,1
1536,10837,1
1536,4763,1
1536,8427,1
1536,2139,1
1536,997,1
1536,127,1
1536,1803,1
1536,7294,1
1536,1374,1
1536,4800,1
1536,2035,1
1536,1832,1
1536,7914,1
1536,13073,1
1536,1958,1
1536,8661,1
1536,5773,1
1536,8693,1
1536,16696,1
1536,11584,1
1536,16179,1
1536,5064,1
1536,2763,1
1536,5,1
1536,12314,1
1536,4902,1
1536,15117,1
1536,12792,1
1536,3455,1
1536,5734,1
1536,17279,1
1536,3513,1
1536,9167,1
1536,15091,1
1536,7997,1
1536,292,1
1536,9401,1
1536,11126,1
1536,5448,1
1536,3881,1
1536,9197,1
1536,13958,1
1536,7550,1
1536,5716,1
1536,314,1
1536,4820,1
1536,11113,1
1536,2217,1
1536,1426,1
1536,4059,1
1536,715,1
1536,11244,1
1536,11775,1
1536,9308,1
1536,3801,1
1536,9109,1
1536,2375,1
1536,699,1
1536,9455,1
1536,8359,1
1536,1702,1
1536,10912,1
1536,4637,1
1536,9303,1
1536,5274,1
1536,949,1
1536,10067,1
1536,8700,1
1536,7960,1
1536,12695,1
1536,10828,1
1536,15691,1
1536,2802,1
1536,3675,1
1536,8748,1
1536,1393,1
1536,3502,1
1536,10095,1
1536,11259,1
1536,571,1
1536,12719,1
1536,595,1
1536,5785,1
1536,7135,1
1536,259,1
1536,13082,1
1536,1987,1
1536,13933,1
1536,737,1
1536,5227,1
1536,6108,1
1536,5775,1
1536,14114,1
1536,5021,1
1536,5024,1
1536,10265,1
1536,17235,1
1536,11789,1
1536,8364,1
1536,15694,1
1536,9413,1
1536,6402,1
1536,4094,1
1536,3492,1
1536,9466,1
1536,2493,1
1536,1018,1
1536,3016,1
1536,2966,1
1536,1764,1
1536,351,1
1536,138,1
1536,1982,1
1536,2233,1
1536,4472,1
1536,2408,1
1536,423,1
1536,4957,1
1536,10455,1
1536,9903,1
1536,9253,1
1536,7119,1
1536,761,1
1536,2523,1
1536,2738,1
1536,56,1
1536,1551,1
1536,2791,1
1536,1844,1
1536,10882,1
1536,7409,1
1536,14638,1
1536,9211,1
1536,13966,1
1536,887,1
1536,10428,1
1536,4734,1
1536,8071,1
1536,11723,1
1536,3807,1
1536,903,1
1536,1353,1
1536,8,1
1536,15791,1
1536,8965,1
1536,11772,1
1536,12878,1
1536,12476,1
1536,15075,1
1536,11730,1
1536,13184,1
1536,10559,1
1536,17317,1
1536,17152,1
1536,2462,1
1536,9097,1
1536,7942,1
1536,3873,1
1536,11436,1
1536,1385,1
1536,3813,1
1536,12941,1
1536,4821,1
1536,4118,1
1536,16810,1
1536,17327,1
1536,3821,1
1536,1379,1
1536,13573,1
1536,12096,1
1536,15165,1
1536,12960,1
1536,7925,1
1536,16348,1
1536,6461,1
1536,3291,1
1536,2567,1
1536,7114,1
1536,3363,1
1537,981,1
1537,1788,1
1537,618,1
1537,281,1
1537,2225,1
1537,2332,1
1537,228,1
1537,3299,1
1537,909,1
1537,2947,1
1537,575,1
1537,918,1
1537,453,1
1537,13744,1
1537,2173,1
1537,13826,1
1537,253,1
1537,2156,1
1537,84,1
1537,962,1
1537,2219,1
1537,4050,1
1537,2471,1
1537,2470,1
1537,15987,1
1537,380,1
1537,3998,1
1537,1026,1
1537,1867,1
1537,5443,1
1537,2408,1
1537,7336,1
1537,7055,1
1537,8168,1
1538,6191,1
1538,106,1
1538,1248,1
1538,746,1
1538,545,1
1538,121,1
1538,122,1
1538,2404,1
1538,7571,1
1538,12095,1
1538,11707,1
1538,5175,1
1538,5761,1
1538,2422,1
1538,3711,1
1538,1260,1
1538,258,1
1538,5775,1
1538,10700,1
1538,15973,1
1538,9151,1
1538,15116,1
1539,9071,1
1539,9037,1
1539,4241,1
1539,8800,1
1539,326,1
1539,10232,1
1539,1525,1
1539,7225,1
1539,11007,1
1539,10871,1
1539,5905,1
1539,16307,1
1539,11476,1
1539,4167,1
1539,8640,1
1539,309,1
1539,391,1
1539,5651,1
1539,15445,1
1539,106,1
1539,228,1
1539,9912,1
1539,7246,1
1539,3809,1
1539,2085,1
1539,1818,1
1539,3745,1
1539,716,1
1539,1957,1
1539,1486,1
1539,1603,1
1539,774,1
1539,2011,1
1539,9198,1
1539,2613,1
1539,1503,1
1539,5083,1
1539,2555,1
1539,9776,1
1539,1480,1
1539,1951,1
1539,13181,1
1539,3179,1
1539,536,1
1539,948,1
1539,3347,1
1539,14422,1
1539,4333,1
1539,12095,1
1539,967,1
1539,9251,1
1539,9520,1
1539,2468,1
1539,90,1
1539,1137,1
1539,2933,1
1539,2494,1
1539,12102,1
1539,1049,1
1539,5120,1
1539,12240,1
1539,6117,1
1539,459,1
1539,9424,1
1539,12041,1
1539,5940,1
1539,2842,1
1539,5773,1
1539,14430,1
1539,16189,1
1539,1620,1
1539,12510,1
1539,7550,1
1539,4820,1
1539,2286,1
1539,2692,1
1539,3950,1
1539,2718,1
1539,6316,1
1539,2314,1
1539,14570,1
1539,8778,1
1539,1340,1
1539,532,1
1539,1702,1
1539,2270,1
1539,3610,1
1539,5294,1
1539,1912,1
1539,3810,1
1539,339,1
1539,2802,1
1539,3675,1
1539,3547,1
1539,1136,1
1539,2843,1
1539,7634,1
1539,1335,1
1539,807,1
1539,6573,1
1539,13930,1
1539,2929,1
1539,10864,1
1539,5816,1
1539,4181,1
1539,1179,1
1539,11261,1
1539,49,1
1539,4558,1
1539,171,1
1539,7527,1
1539,14257,1
1539,56,1
1539,1551,1
1539,15808,1
1539,373,1
1539,7397,1
1539,5229,1
1539,11368,1
1539,6611,1
1539,8,1
1539,10491,1
1539,3813,1
1539,12986,1
1539,12089,1
1539,8057,1
1539,2326,1
1540,2447,1
1540,9406,1
1540,3508,1
1540,1015,1
1540,3334,1
1540,9624,1
1540,17210,1
1540,7820,1
1540,6306,1
1540,14447,1
1540,5071,1
1540,1896,1
1540,6318,1
1540,6327,1
1540,9038,1
1540,5144,1
1540,789,1
1540,2093,1
1540,14413,1
1540,643,1
1540,4089,1
1540,5966,1
1540,37,1
1540,12893,1
1540,14072,1
1540,5609,1
1540,11972,1
1540,8862,1
1540,886,1
1540,13190,1
1540,11338,1
1540,7814,1
1540,14741,1
1540,2956,1
1540,2052,1
1540,2581,1
1540,11610,1
1540,502,1
1540,10302,1
1540,378,1
1540,5434,1
1540,1503,1
1540,2566,1
1540,1893,1
1540,11143,1
1540,2565,1
1540,366,1
1540,4475,1
1540,256,1
1540,967,1
1540,1559,1
1540,14167,1
1540,5388,1
1540,9023,1
1540,7837,1
1540,9043,1
1540,2716,1
1540,7732,1
1540,8508,1
1540,863,1
1540,4765,1
1540,14,1
1540,12373,1
1540,11612,1
1540,8444,1
1540,11379,1
1540,1656,1
1540,9167,1
1540,3475,1
1540,5180,1
1540,3254,1
1540,13625,1
1540,1440,1
1540,16573,1
1540,15710,1
1540,13825,1
1540,7557,1
1540,14768,1
1540,17291,1
1540,14550,1
1540,12518,1
1540,1686,1
1540,5035,1
1540,1616,1
1540,1615,1
1540,4493,1
1540,5326,1
1540,13261,1
1540,5328,1
1540,4822,1
1540,11413,1
1540,14521,1
1540,4492,1
1540,4705,1
1540,11414,1
1540,5824,1
1540,5442,1
1540,3219,1
1540,68,1
1540,5141,1
1540,12677,1
1540,7767,1
1540,14725,1
1540,7450,1
1540,1063,1
1540,13083,1
1540,15552,1
1540,1286,1
1540,7989,1
1540,6871,1
1540,5701,1
1541,3684,1
1541,9,1
1541,13962,1
1541,3086,1
1541,3438,1
1541,3520,1
1541,1603,1
1541,1199,1
1541,2555,1
1541,11205,1
1541,14300,1
1541,243,1
1541,1640,1
1541,4,1
1541,608,1
1541,4161,1
1541,611,1
1541,1834,1
1541,995,1
1541,2141,1
1541,12475,1
1541,259,1
1541,1664,1
1541,6090,1
1541,9935,1
1541,13772,1
1541,2312,1
1542,14295,1
1542,4113,1
1542,13560,1
1542,13972,1
1542,1957,1
1542,9116,1
1542,11479,1
1542,1370,1
1542,8030,1
1542,3447,1
1542,6267,1
1542,10100,1
1542,4668,1
1542,1550,1
1542,14255,1
1542,12876,1
1542,15777,1
1542,11206,1
1542,11198,1
1542,12859,1
1542,4168,1
1542,5272,1
1542,5222,1
1542,6396,1
1542,5094,1
1542,3810,1
1542,1618,1
1542,11861,1
1542,8558,1
1542,9016,1
1542,8370,1
1542,6118,1
1542,15555,1
1542,9413,1
1542,14215,1
1542,6112,1
1542,508,1
1542,8758,1
1542,11165,1
1542,13045,1
1542,9122,1
1542,16154,1
1542,12010,1
1542,6957,1
1543,3561,1
1543,14825,1
1543,594,1
1543,6528,1
1543,820,1
1543,5070,1
1543,13850,1
1543,15297,1
1543,1278,1
1543,8639,1
1543,8972,1
1543,5859,1
1543,7426,1
1543,1072,1
1543,9354,1
1543,8559,1
1543,5632,1
1543,807,1
1543,76,1
1543,3841,1
1543,5628,1
1543,1021,1
1543,5489,1
1544,12253,1
1544,12966,1
1544,107,1
1544,572,1
1544,7469,1
1544,13992,1
1544,14213,1
1544,3452,1
1544,1967,1
1544,9272,1
1544,3010,1
1544,435,1
1544,9135,1
1544,11136,1
1544,8311,1
1544,14289,1
1544,10001,1
1544,2466,1
1544,2461,1
1544,2464,1
1544,997,1
1544,15365,1
1544,12546,1
1544,12514,1
1544,15860,1
1544,2798,1
1544,6401,1
1544,8765,1
1544,314,1
1544,6455,1
1544,6456,1
1544,1335,1
1544,2045,1
1544,8228,1
1544,13000,1
1544,14001,1
1544,14006,1
1544,14542,1
1544,15527,1
1544,10456,1
1544,14452,1
1545,2147,1
1545,8928,1
1545,9624,1
1545,3817,1
1545,6557,1
1545,5587,1
1545,12561,1
1545,2746,1
1545,15093,1
1545,2332,1
1545,888,1
1545,8594,1
1545,575,1
1545,4906,1
1545,15400,1
1545,4771,1
1545,15571,1
1545,1219,1
1545,8503,1
1545,1468,1
1545,8021,1
1545,2610,1
1545,256,1
1545,3826,1
1545,3143,1
1545,1264,1
1545,3033,1
1545,1953,1
1545,3139,1
1545,7877,1
1545,12043,1
1545,3583,1
1545,3586,1
1545,1523,1
1545,9197,1
1545,7254,1
1545,3965,1
1545,4569,1
1545,11093,1
1545,2741,1
1545,3245,1
1545,2916,1
1545,3633,1
1545,1618,1
1545,7216,1
1545,294,1
1545,4245,1
1545,9831,1
1545,8827,1
1545,5582,1
1545,64,1
1545,4278,1
1545,13008,1
1545,10029,1
1545,5993,1
1545,6090,1
1545,4683,1
1545,3181,1
1545,10515,1
1545,658,1
1545,16191,1
1545,6282,1
1545,12722,1
1545,14060,1
1545,6664,1
1545,1662,1
1545,13297,1
1545,12054,1
1545,13911,1
1545,1417,1
1545,3008,1
1545,12601,1
1545,2709,1
1545,5725,1
1545,8662,1
1545,696,1
1545,12428,1
1546,2016,1
1546,3768,1
1546,277,1
1546,73,1
1546,1156,1
1546,74,1
1546,6623,1
1546,3795,1
1546,980,1
1546,3493,1
1546,9695,1
1546,7427,1
1546,14973,1
1546,389,1
1546,12625,1
1546,4743,1
1546,3683,1
1546,6335,1
1546,1932,1
1546,2332,1
1546,11051,1
1546,1169,1
1546,3844,1
1546,252,1
1546,9391,1
1546,5521,1
1546,809,1
1546,253,1
1546,82,1
1546,2232,1
1546,2557,1
1546,3463,1
1546,6580,1
1546,10808,1
1546,12130,1
1546,3650,1
1546,2764,1
1546,388,1
1546,811,1
1546,11524,1
1546,9565,1
1546,15366,1
1546,4002,1
1546,10108,1
1546,166,1
1546,766,1
1546,5,1
1546,2470,1
1546,15550,1
1546,4242,1
1546,7976,1
1546,15618,1
1546,5665,1
1546,16039,1
1546,591,1
1546,4535,1
1546,3245,1
1546,2943,1
1546,168,1
1546,2981,1
1546,3999,1
1546,5758,1
1546,7773,1
1546,3972,1
1546,9036,1
1546,11131,1
1546,10138,1
1546,8180,1
1546,1662,1
1546,3997,1
1546,12990,1
1547,14408,1
1547,6732,1
1547,2016,1
1547,594,1
1547,360,1
1547,144,1
1547,12604,1
1547,4208,1
1547,10200,1
1547,6502,1
1547,15877,1
1547,9392,1
1547,446,1
1547,2264,1
1547,10975,1
1547,5782,1
1547,13589,1
1547,2129,1
1547,10974,1
1547,6560,1
1547,6572,1
1547,1556,1
1547,6810,1
1547,15412,1
1547,2877,1
1547,3704,1
1547,6779,1
1547,4076,1
1547,6255,1
1547,391,1
1547,1483,1
1547,11433,1
1547,219,1
1547,281,1
1547,8138,1
1547,1504,1
1547,12561,1
1547,9614,1
1547,1932,1
1547,228,1
1547,4904,1
1547,928,1
1547,329,1
1547,2009,1
1547,1289,1
1547,1290,1
1547,632,1
1547,12797,1
1547,643,1
1547,5605,1
1547,5465,1
1547,610,1
1547,3326,1
1547,2085,1
1547,612,1
1547,6231,1
1547,6394,1
1547,735,1
1547,840,1
1547,2156,1
1547,3435,1
1547,192,1
1547,2300,1
1547,7337,1
1547,7803,1
1547,318,1
1547,14892,1
1547,1602,1
1547,10327,1
1547,8152,1
1547,119,1
1547,4046,1
1547,2982,1
1547,10053,1
1547,11450,1
1547,2574,1
1547,378,1
1547,6760,1
1547,3251,1
1547,2212,1
1547,1480,1
1547,1714,1
1547,2955,1
1547,3190,1
1547,2597,1
1547,8639,1
1547,859,1
1547,1666,1
1547,1888,1
1547,900,1
1547,967,1
1547,3275,1
1547,10363,1
1547,2687,1
1547,727,1
1547,6074,1
1547,10810,1
1547,15,1
1547,1909,1
1547,5914,1
1547,8843,1
1547,2694,1
1547,1264,1
1547,1953,1
1547,16588,1
1547,5554,1
1547,4487,1
1547,6551,1
1547,17222,1
1547,1119,1
1547,17179,1
1547,844,1
1547,132,1
1547,2470,1
1547,2489,1
1547,4507,1
1547,4508,1
1547,1419,1
1547,7447,1
1547,12490,1
1547,2915,1
1547,6193,1
1547,10067,1
1547,3502,1
1547,1136,1
1547,2428,1
1547,1335,1
1547,2707,1
1547,68,1
1547,791,1
1547,4246,1
1547,19,1
1547,5464,1
1547,2895,1
1547,589,1
1547,2743,1
1547,1018,1
1547,7476,1
1547,6689,1
1547,3016,1
1547,899,1
1547,15368,1
1547,4420,1
1547,16987,1
1547,2717,1
1547,1020,1
1547,12593,1
1547,1131,1
1547,16519,1
1547,17077,1
1547,270,1
1547,1551,1
1547,756,1
1547,2519,1
1547,32,1
1547,261,1
1547,6675,1
1547,4419,1
1547,688,1
1547,10178,1
1547,5680,1
1547,2587,1
1547,11211,1
1547,13209,1
1548,14532,1
1548,783,1
1548,14190,1
1548,16231,1
1548,4140,1
1548,5968,1
1548,2657,1
1548,2557,1
1548,407,1
1548,2491,1
1548,21,1
1548,14538,1
1548,16515,1
1548,15225,1
1548,14216,1
1548,11129,1
1548,1076,1
1548,2992,1
1548,4293,1
1548,16538,1
1548,15867,1
1548,14731,1
1548,13372,1
1548,6343,1
1548,15470,1
1548,16076,1
1549,2304,1
1549,981,1
1549,5334,1
1549,7142,1
1549,16151,1
1549,9077,1
1549,36,1
1549,1732,1
1549,925,1
1549,7432,1
1549,391,1
1549,202,1
1549,13697,1
1549,843,1
1549,1077,1
1549,6781,1
1549,13443,1
1549,297,1
1549,7186,1
1549,15450,1
1549,1065,1
1549,1251,1
1549,4275,1
1549,10751,1
1549,11756,1
1549,2579,1
1549,252,1
1549,37,1
1549,5609,1
1549,17281,1
1549,2306,1
1549,2303,1
1549,11782,1
1549,13164,1
1549,3399,1
1549,1612,1
1549,1750,1
1549,3766,1
1549,12202,1
1549,6931,1
1549,5149,1
1549,3169,1
1549,735,1
1549,12083,1
1549,1602,1
1549,2721,1
1549,14967,1
1549,7380,1
1549,4376,1
1549,4184,1
1549,4221,1
1549,254,1
1549,2423,1
1549,1630,1
1549,16724,1
1549,11276,1
1549,1596,1
1549,2824,1
1549,5763,1
1549,14952,1
1549,4829,1
1549,4317,1
1549,31,1
1549,1585,1
1549,1039,1
1549,10752,1
1549,12380,1
1549,2271,1
1549,1108,1
1549,1813,1
1549,11900,1
1549,3176,1
1549,2893,1
1549,13678,1
1549,2718,1
1549,3134,1
1549,15472,1
1549,4242,1
1549,1721,1
1549,555,1
1549,11275,1
1549,6979,1
1549,2930,1
1549,4955,1
1549,16347,1
1549,296,1
1549,8645,1
1549,856,1
1549,5776,1
1549,8126,1
1549,7589,1
1549,5775,1
1549,1708,1
1549,2786,1
1549,2236,1
1549,7706,1
1549,10935,1
1549,4412,1
1549,1739,1
1549,10208,1
1549,12212,1
1549,7230,1
1549,4572,1
1549,473,1
1549,3622,1
1549,569,1
1549,11676,1
1549,9373,1
1549,1415,1
1549,16604,1
1549,655,1
1549,32,1
1549,5049,1
1549,2973,1
1549,10470,1
1549,5138,1
1549,13749,1
1549,5421,1
1549,3296,1
1549,2623,1
1549,3742,1
1549,14571,1
1549,10817,1
1549,8091,1
1549,14581,1
1549,4903,1
1549,2053,1
1550,14276,1
1550,748,1
1550,2569,1
1550,10742,1
1550,228,1
1550,1519,1
1550,1587,1
1550,220,1
1550,817,1
1550,1199,1
1550,1630,1
1550,9777,1
1550,6060,1
1550,2046,1
1550,477,1
1550,7665,1
1550,3245,1
1550,1303,1
1550,4069,1
1550,522,1
1550,891,1
1550,2152,1
1551,7052,1
1551,16046,1
1551,10283,1
1551,360,1
1551,3050,1
1551,14190,1
1551,8745,1
1551,13419,1
1551,2187,1
1551,15765,1
1551,4849,1
1551,6588,1
1551,4698,1
1551,2603,1
1551,1288,1
1551,5207,1
1551,16425,1
1551,550,1
1551,9160,1
1551,9161,1
1551,289,1
1551,1932,1
1551,2087,1
1551,455,1
1551,13441,1
1551,4964,1
1551,2980,1
1551,13407,1
1551,7051,1
1551,7470,1
1551,2963,1
1551,191,1
1551,1761,1
1551,7777,1
1551,668,1
1551,11300,1
1551,13152,1
1551,1043,1
1551,9395,1
1551,1519,1
1551,12359,1
1551,3435,1
1551,15230,1
1551,2196,1
1551,683,1
1551,836,1
1551,834,1
1551,6848,1
1551,1094,1
1551,2557,1
1551,10909,1
1551,7799,1
1551,3792,1
1551,120,1
1551,1630,1
1551,745,1
1551,8127,1
1551,7330,1
1551,2183,1
1551,12641,1
1551,12639,1
1551,13404,1
1551,14538,1
1551,12269,1
1551,1769,1
1551,967,1
1551,1829,1
1551,1681,1
1551,3773,1
1551,3650,1
1551,14,1
1551,374,1
1551,14329,1
1551,2905,1
1551,11912,1
1551,17362,1
1551,1356,1
1551,5915,1
1551,1245,1
1551,9796,1
1551,11129,1
1551,4523,1
1551,10565,1
1551,6164,1
1551,7802,1
1551,5159,1
1551,762,1
1551,8240,1
1551,2548,1
1551,2992,1
1551,169,1
1551,6258,1
1551,742,1
1551,8930,1
1551,4381,1
1551,856,1
1551,9793,1
1551,2755,1
1551,64,1
1551,4623,1
1551,14731,1
1551,1179,1
1551,11311,1
1551,1244,1
1551,5999,1
1551,1927,1
1551,6271,1
1551,8348,1
1551,644,1
1551,10738,1
1551,10748,1
1551,10020,1
1551,13506,1
1551,932,1
1551,2519,1
1551,148,1
1551,9957,1
1551,15902,1
1551,3122,1
1551,7922,1
1551,13097,1
1551,1444,1
1551,11863,1
1551,11867,1
1551,14269,1
1551,13446,1
1551,1562,1
1551,2070,1
1551,10740,1
1551,15771,1
1551,8116,1
1551,3580,1
1551,1058,1
1552,1290,1
1552,13265,1
1552,13264,1
1552,15984,1
1552,13266,1
1552,13323,1
1552,2554,1
1552,3474,1
1552,7402,1
1552,5896,1
1552,12729,1
1552,2274,1
1552,10825,1
1552,1188,1
1552,6942,1
1552,12690,1
1552,8959,1
1552,17092,1
1552,2066,1
1552,2067,1
1552,2065,1
1552,5304,1
1552,16076,1
1552,5553,1
1553,9445,1
1553,11946,1
1553,4307,1
1553,12591,1
1553,9467,1
1553,2094,1
1553,15002,1
1553,2969,1
1553,9280,1
1553,2225,1
1553,7547,1
1553,2746,1
1553,13432,1
1553,109,1
1553,16578,1
1553,6729,1
1553,833,1
1553,113,1
1553,7095,1
1553,647,1
1553,631,1
1553,2544,1
1553,6777,1
1553,5200,1
1553,365,1
1553,13742,1
1553,1199,1
1553,298,1
1553,3653,1
1553,7817,1
1553,4354,1
1553,5445,1
1553,3466,1
1553,3886,1
1553,15505,1
1553,1443,1
1553,10505,1
1553,12050,1
1553,3237,1
1553,5175,1
1553,132,1
1553,147,1
1553,5494,1
1553,11673,1
1553,3043,1
1553,2755,1
1553,9759,1
1553,1160,1
1553,5371,1
1553,2140,1
1553,16605,1
1553,1764,1
1553,4199,1
1553,10906,1
1553,16930,1
1553,16524,1
1553,7286,1
1553,7297,1
1553,799,1
1553,13050,1
1553,1629,1
1553,8415,1
1553,313,1
1553,975,1
1553,15219,1
1553,4943,1
1553,1298,1
1553,8967,1
1554,15447,1
1554,701,1
1554,6796,1
1554,1344,1
1554,4358,1
1554,2456,1
1554,9058,1
1554,4710,1
1554,12928,1
1554,10018,1
1554,10394,1
1554,3872,1
1554,2597,1
1554,25,1
1554,15045,1
1554,1849,1
1554,13921,1
1554,8537,1
1554,10108,1
1554,13256,1
1554,8110,1
1554,14003,1
1554,3620,1
1554,762,1
1554,12805,1
1554,17306,1
1554,17115,1
1554,13546,1
1554,15968,1
1554,7818,1
1554,7963,1
1554,7459,1
1554,1949,1
1554,1018,1
1554,3171,1
1554,11753,1
1554,13427,1
1554,11449,1
1554,14837,1
1554,2066,1
1554,2067,1
1554,2065,1
1554,8,1
1554,10234,1
1554,11489,1
1555,16400,1
1555,202,1
1555,2834,1
1555,2796,1
1555,3299,1
1555,7617,1
1555,9771,1
1555,1087,1
1555,8557,1
1555,10684,1
1555,317,1
1555,12487,1
1555,2555,1
1555,21,1
1555,177,1
1555,5139,1
1555,1107,1
1555,3568,1
1555,6037,1
1555,6390,1
1555,11582,1
1555,13284,1
1555,10515,1
1555,7242,1
1555,16911,1
1555,9479,1
1555,3837,1
1555,11844,1
1555,15873,1
1556,1925,1
1556,8635,1
1556,1146,1
1556,16828,1
1556,11231,1
1556,4802,1
1556,4818,1
1556,4588,1
1556,2687,1
1556,4763,1
1556,9287,1
1556,3033,1
1556,131,1
1556,9541,1
1556,1754,1
1556,1497,1
1556,5250,1
1556,9727,1
1556,1252,1
1556,423,1
1556,722,1
1556,266,1
1556,5482,1
1556,2736,1
1556,2737,1
1556,15554,1
1557,5904,1
1557,14628,1
1557,107,1
1557,2796,1
1557,1169,1
1557,1727,1
1557,5042,1
1557,1873,1
1557,320,1
1557,317,1
1557,2982,1
1557,4031,1
1557,4612,1
1557,7499,1
1557,3062,1
1557,11753,1
1557,473,1
1557,439,1
1557,8,1
1557,16808,1
1558,16813,1
1558,1015,1
1558,15617,1
1558,4093,1
1558,11641,1
1558,2157,1
1558,3788,1
1558,9658,1
1558,14261,1
1558,854,1
1558,433,1
1558,2058,1
1558,11555,1
1558,10809,1
1558,7803,1
1558,5048,1
1558,16699,1
1558,9393,1
1558,6370,1
1558,1489,1
1558,978,1
1558,2555,1
1558,2701,1
1558,2955,1
1558,1272,1
1558,851,1
1558,4274,1
1558,17367,1
1558,5520,1
1558,7686,1
1558,897,1
1558,7662,1
1558,8869,1
1558,1590,1
1558,8422,1
1558,17332,1
1558,5402,1
1558,3018,1
1558,1246,1
1558,750,1
1558,12322,1
1558,11860,1
1558,7418,1
1558,602,1
1558,10203,1
1558,2623,1
1558,3137,1
1558,753,1
1558,1207,1
1559,144,1
1559,75,1
1559,16305,1
1559,228,1
1559,3438,1
1559,1519,1
1559,2926,1
1559,7073,1
1559,2557,1
1559,1918,1
1559,4415,1
1559,15,1
1559,498,1
1559,1848,1
1559,17313,1
1559,12923,1
1559,17248,1
1559,56,1
1559,2152,1
1559,4587,1
1560,734,1
1560,279,1
1560,1065,1
1560,3645,1
1560,808,1
1560,760,1
1560,5233,1
1560,6935,1
1560,434,1
1560,798,1
1560,2640,1
1560,127,1
1560,388,1
1560,9559,1
1560,9541,1
1560,2470,1
1560,983,1
1560,1303,1
1560,1564,1
1560,351,1
1560,1982,1
1560,1421,1
1561,7931,1
1561,369,1
1561,2986,1
1561,6160,1
1561,5657,1
1561,2143,1
1561,2902,1
1561,3285,1
1561,4015,1
1561,2332,1
1561,150,1
1561,13622,1
1561,5338,1
1561,3174,1
1561,7333,1
1561,7306,1
1561,13046,1
1561,7721,1
1561,7725,1
1561,1709,1
1561,12195,1
1561,978,1
1561,4475,1
1561,8167,1
1561,4898,1
1561,17153,1
1561,2729,1
1561,3254,1
1561,324,1
1561,323,1
1561,3802,1
1561,5094,1
1561,3810,1
1561,3869,1
1561,4640,1
1561,571,1
1561,11105,1
1561,2064,1
1561,13329,1
1562,4726,1
1562,7677,1
1562,8825,1
1562,2147,1
1562,10981,1
1562,15139,1
1562,5051,1
1562,13574,1
1562,7884,1
1562,9459,1
1562,9597,1
1562,4228,1
1562,7544,1
1562,2181,1
1562,12273,1
1562,304,1
1562,26,1
1562,9174,1
1562,276,1
1562,738,1
1562,3066,1
1562,1200,1
1562,11694,1
1562,279,1
1562,790,1
1562,4567,1
1562,14350,1
1562,1792,1
1562,17196,1
1562,10599,1
1562,6878,1
1562,16655,1
1562,1756,1
1562,227,1
1562,3071,1
1562,2986,1
1562,11447,1
1562,6623,1
1562,1423,1
1562,974,1
1562,16623,1
1562,5809,1
1562,4073,1
1562,6017,1
1562,13425,1
1562,9525,1
1562,14436,1
1562,955,1
1562,7785,1
1562,5127,1
1562,5511,1
1562,9989,1
1562,10102,1
1562,1017,1
1562,5071,1
1562,822,1
1562,8640,1
1562,8477,1
1562,8530,1
1562,7180,1
1562,5407,1
1562,820,1
1562,15965,1
1562,14241,1
1562,14698,1
1562,1732,1
1562,4175,1
1562,3704,1
1562,770,1
1562,789,1
1562,1117,1
1562,1116,1
1562,2533,1
1562,3919,1
1562,7185,1
1562,15975,1
1562,7797,1
1562,8649,1
1562,16310,1
1562,813,1
1562,289,1
1562,4330,1
1562,6035,1
1562,7221,1
1562,4871,1
1562,14124,1
1562,1266,1
1562,10579,1
1562,11123,1
1562,13055,1
1562,185,1
1562,10121,1
1562,4113,1
1562,10453,1
1562,1016,1
1562,11871,1
1562,4758,1
1562,2143,1
1562,11659,1
1562,2890,1
1562,2884,1
1562,2902,1
1562,3285,1
1562,4015,1
1562,9615,1
1562,1142,1
1562,15398,1
1562,2332,1
