User_ID,City,State,Country,Age
1928,browns,,,21
1929,london,,,30
1930,black hawk,,,20
1931,somerville,,,31
1932,the center of,,,35
1933,memphis,,,35
1934,chicago,,,25
1935,fort wayne,,,28
1936,orlando,,,40
1937,pekin,,,62
1938,jacksonville,,,44
1939,cumberland,,,26
1940,minneapolis,,,36
1941,carneys point,,,40
1942,manchester,,,30
1943,arlington,,,43
1944,kingsport,,,15
1945,williamsport,,,48
1946,peoria,,,33
1947,paris,,,28
1948,ft. meade,,,35
1949,chinook,,,29
1950,sherman,,,35
1951,green cove springs,,,35
1952,sydney,,,26
1953,washington,,,35
1954,edmonton,,,27
1955,columbus (grandview heights),,,49
1956,menasha,,,65
1957,san angelo,,,29
1958,omaha,,,31
1959,olympia,,,55
1960,dayton,,,44
1961,louisville,,,33
1962,pittsburgh,,,41
1963,navarre,,,61
1964,des moines,,,28
1965,yucaipa,,,50
1966,chicago,,,22
1967,canaan,,,33
1968,dayton,,,37
1969,winnemucca,,,31
1970,deleon,,,30
1971,seattle,,,32
1972,mechanicsville,,,51
1973,long beach,,,24
1974,alexandria,,,39
1975,tehran,,,24
1976,richmond,,,37
1977,apex,,,55
1978,rantoul,,,28
1979,mcclelland,,,18
1980,schofield,,,39
1981,moore,,,24
1982,grapeview,,,65
1983,chesapeake,,,33
1984,gordon,,,66
1985,kansas city,,,100
1986,san francisco,,,12
1987,brooklyn,,,28
1988,hull,,,29
1989,olympia,,,19
1990,mountlake terrace,,,34
1991,charlestown,,,22
1992,rapid city,,,24
1993,el dorado hills,,,37
1994,greenwood,,,33
1995,pegram,,,35
1996,melbourne,,,23
1997,hawthorne,,,22
1998,brookfield,,,44
1999,thunder bay,,,22
2000,klang,,,20
2001,orange,,,61
2002,eastern san fernando valley,,,38
2003,valdosta,,,24
2004,hoxie,,,28
2005,st. louis,,,28
2006,lake country,,,40
2007,lansing,,,39
2008,ottawa,,,49
2009,madison,,,26
2010,colorado springs,,,37
2011,catlettsburg,,,55
2012,stamford,,,43
2013,kamloops,,,38
2014,schertz,,,40
2015,ramona,,,43
2016,corpus christi,,,52
2017,ramona,,,43
2018,philadelphia,,,38
2019,burlington,,,45
2020,hobe sound,,,51
2021,seattle,,,31
2022,oakland,,,80
2023,madison,,,41
2024,st.catharines,,,30
2025,mÃ¼nchen,,,26
2026,tatamagouche,,,49
2027,mount airy,,,27
2028,lake worth,,,46
2029,occoquan,,,39
2030,portland,,,58
2031,grove city,,,45
2032,las vegas,,,26
2033,leeds,,,34
2034,ponte vedra,,,53
2035,toronto,,,40
2036,umatilla,,,29
2037,deland,,,41
2038,florissant,,,51
2039,coalville,,,37
2040,waterford,,,27
2041,pasadena,,,49
2042,largo,,,33
2043,mountain park,,,54
2044,new waverly,,,23
2045,lancaster,,,52
2046,melzo,,,36
2047,paris,,,28
2048,toronto,,,51
2049,stroudsburg,,,41
2050,littleton,,,33
2051,savannah,,,46
2052,florence,,,41
2053,newcastle upon tyne,,,27
2054,london,,,18
2055,navarre,,,51
2056,canyon country,,,53
2057,congers,,,39
2058,tucson,,,29
2059,ruby,,,36
2060,macomb,,,55
2061,pittsburgh,,,36
2062,pittsburgh,,,35
2063,disputanta,,,28
2064,west palm beach,,,34
2065,seattle,,,34
2066,auburn,,,22
2067,richmond,,,40
2068,tucson,,,60
2069,king of prussia,,,30
2070,decatur,,,38
2071,snellville,,,39
2072,cumming,,,30
2073,stockholm,,,31
2074,thornton,,,26
2075,galati,,,40
2076,indiana,,,49
2077,iasi,,,21
2078,san diego,,,61
2079,fairview park,,,30
2080,baltimore,,,34
2081,milwaukee,,,51
2082,williamsburg/norfolk,,,19
2083,waretown,,,17
2084,orlando,,,49
2085,melbourne,,,42
2086,baker city,,,30
2087,milton,,,51
2088,dow city,,,49
2089,little canada,,,62
2090,brooklyn park,,,46
2091,mesquite,,,21
2092,rotterdam,,,50
2093,napa,,,32
2094,la ronge,,,14
2095,houma,,,65
2096,oakwood,,,15
2097,la cienega,,,44
2098,san diego,,,66
2099,burlington,,,39
2100,jasper,,,21
2101,plainfield,,,29
2102,porto alegre,,,18
2103,austin,,,21
2104,pittsburg,,,58
2105,culemborg,,,41
2106,amadora,,,25
2107,palmetto bay,,,36
2108,birmingham,,,34
2109,ottawa,,,27
2110,seixal,,,35
2111,st. thomas,,,19
2112,springfield,,,40
2113,vancouver,,,25
2114,rheinfelden,,,29
2115,ottawa,,,19
2116,sellersville,,,28
2117,hawthorne,,,29
2118,austin,,,24
2119,markham,,,29
2120,mitchell,,,29
2121,fredericton,,,47
2122,saint john,,,22
2123,white haven,,,25
2124,dodge center,,,25
2125,duisburg,,,29
2126,kennesaw,,,54
2127,setÃºbal,,,52
2128,iowa city,,,53
2129,arlington,,,32
2130,westminster,,,30
2131,swisshime,,,20
2132,lacey,,,62
2133,waterloo,,,1
2134,minneapolis,,,32
2135,bloomington,,,40
2136,huntington beach,,,23
2137,st. louis,,,32
2138,melbourne,,,28
2139,nuneaton,,,38
2140,rye brook,,,18
2141,manila,,,37
2142,mount vernon,,,41
2143,petersburg,,,48
2144,menasha,,,54
2145,moncton,,,40
2146,portland,,,30
2147,manila,,,16
2148,watervliet,,,30
2149,brooklyn,,,40
2150,orlando,,,23
2151,hawthorne,,,55
2152,mena,,,29
2153,toronto,,,30
2154,conshohocken,,,24
2155,simi valley,,,47
2156,chesterfield,,,47
2157,chicopee,,,24
2158,chalmette,,,24
2159,hucknall,,,36
2160,ottawa,,,32
2161,waltham,,,36
2162,east northport,,,16
2163,mosinee,,,26
2164,minneapolis,,,27
2165,fort worth,,,25
2166,santa clara,,,56
2167,burnaby,,,25
2168,new britain,,,16
2169,portland,,,29
2170,arlington heights,,,16
2171,oliva de plasencia,,,19
2172,douglasville,,,20
2173,glendale,,,29
2174,katy,,,24
2175,pomfret center,,,45
2176,new orleans,,,33
2177,hanover,,,45
2178,olive branch,,,32
2179,camarillo,,,26
2180,niceville,,,32
2181,dunedin,,,22
2182,san diego,,,42
2183,owensboro,,,28
2184,florence,,,38
2185,wells,,,43
2186,ottawa,,,58
2187,seadrift,,,25
2188,huntsville,,,42
2189,montgomery,,,29
2190,choctaw,,,53
2191,mississauga,,,39
2192,midland,,,28
2193,fairbanks,,,52
2194,houston,,,57
2195,phila,,,50
2196,eugene,,,46
2197,greenville,,,53
2198,rancho cucamonga,,,35
2199,southfield,,,32
2200,jefferson,,,46
2201,federal way,,,41
2202,fontana,,,53
2203,kansas city,,,30
2204,stevenage,,,23
2205,laguna hills,,,37
2206,oakland,,,12
2207,cape neddick,,,38
2208,forest,,,44
2209,umatilla,,,59
2210,san diego,,,23
2211,albuquerque,,,26
2212,pembroke,,,35
2213,temple hills,,,26
2214,arlington heights,,,48
2215,ottawa,,,32
2216,fairfax,,,35
2217,pass christian,,,60
2218,mountain view,,,37
2219,st-sauveur,,,17
2220,storm lake,,,24
2221,felixstowe,,,57
2222,erith,,,30
2223,indianapolis,,,48
2224,halifax,,,23
2225,sacramento,,,36
2226,pittsburgh,,,27
2227,superior,,,41
2228,crescent city,,,43
2229,nottingham,,,45
2230,cumberland,,,24
2231,carmichael,,,35
2232,lake winnebago,,,38
2233,medford,,,25
2234,wantagh,,,42
2235,franconia,,,36
2236,new orleans,,,36
2237,toronto,,,26
2238,cliffwood,,,30
2239,ava,,,33
2240,prague,,,21
2241,seattle,,,36
2242,asheville,,,43
2243,vienna,,,32
2244,maysville,,,42
2245,pueblo,,,24
2246,toronto,,,28
2247,wien,,,33
2248,okahumpka,,,27
2249,jacksonville,,,38
2250,enschede,,,40
2251,dresden,,,33
2252,warrenton,,,37
2253,fpo,,,13
2254,killeen,,,34
2255,bulacan,,,18
2256,weimar,,,62
2257,horsham,,,36
2258,coal township,,,21
2259,cedar rapids,,,39
2260,oil city,,,31
2261,monroeville,,,61
2262,minneapolis,,,34
2263,akron,,,43
2264,vancouver,,,20
2265,destrehan,,,103
2266,fremont,,,33
2267,lancaster,,,32
2268,baltimore,,,47
2269,rotherham,,,32
2270,rowland heights,,,65
2271,bolingbrook,,,63
2272,springfield,,,31
2273,zhadum,,,43
2274,princeton,,,37
2275,hollywood,,,41
2276,madison,,,36
2277,omaha,,,32
2278,sheffield,,,29
2279,lakeland,,,79
2280,duisburg,,,23
2281,paris,,,42
2282,louisville,,,32
2283,middletown,,,35
2284,semaphore,,,31
2285,las vegas,,,38
2286,lleida,,,35
2287,seattle,,,44
2288,toulouse,,,24
2289,fort worth,,,28
2290,lake oswego,,,42
2291,clevelad,,,34
2292,manchester,,,54
2293,lancaster,,,40
2294,taylorsville,,,25
2295,nunspeet,,,57
2296,castleton,,,29
2297,miami,,,20
2298,bristol,,,36
2299,peoria,,,30
2300,rock island,,,55
2301,pittsburgh,,,34
2302,frodsham,,,43
2303,palo alto,,,25
2304,st. petersburg,,,35
2305,singapore,,,23
2306,madrid,,,37
2307,arlington,,,37
2308,ypsilanti,,,35
2309,west lafayette,,,35
2310,nÃ¼rnberg,,,39
2311,melbourne,,,23
2312,san antonio,,,48
2313,byron,,,41
2314,salem,,,36
2315,spartanburg,,,31
2316,webster,,,43
2317,henderson,,,19
2318,halifax,,,60
2319,san antonio,,,28
2320,new albany,,,25
2321,santa ana,,,32
2322,st. louis,,,64
2323,wolverhampton,,,19
2324,roanoke,,,34
2325,hammond,,,32
2326,san francisco,,,28
2327,toronto,,,26
2328,wisconsin rapids,,,27
2329,burlington,,,28
2330,brookline,,,27
2331,adelaide,,,25
2332,palm desert,,,29
2333,euless,,,28
2334,beach park,,,34
2335,columbia,,,26
2336,hagerstown,,,35
2337,cuyahoga falls,,,26
2338,oelwein,,,45
2339,cardiff,,,28
2340,jacksonville,,,36
2341,bristol,,,56
2342,allen park,,,45
2343,janesville,,,42
2344,austin,,,30
2345,vaihingen an der enz,,,29
2346,griswold,,,41
2347,alameda,,,59
2348,philadelphia,,,42
2349,thil,,,41
2350,las vegas,,,57
2351,wilmington,,,33
2352,springfield,,,31
2353,the woodlands,,,33
2354,rock hill,,,57
2355,warsaw,,,17
2356,laguna park,,,56
2357,san carlos,,,36
2358,randolph,,,31
2359,kansas city,,,29
2360,newmarket,,,30
2361,fountain valley,,,58
2362,beaverton,,,28
2363,sarnia,,,35
2364,kansas city,,,45
2365,columbia,,,23
2366,warren,,,24
2367,ploiesti,,,18
2368,rockaway,,,116
2369,huntington beach,,,41
2370,nashua,,,61
2371,trevose,,,27
2372,cleveland,,,24
2373,the woodlands,,,38
2374,lansing,,,38
2375,austin,,,46
2376,toronto,,,51
2377,albuquerque,,,14
2378,toronto,,,54
2379,sydney,,,4
2380,halifax,,,24
2381,goodyear,,,57
2382,savannah,,,37
2383,daly city,,,16
2384,glen allen,,,16
2385,el cajon,,,56
2386,ruma,,,35
2387,chicago,,,13
2388,lancaster,,,46
2389,watford,,,36
2390,palmdale,,,27
2391,belton,,,20
2392,scott,,,35
2393,pueblo,,,24
2394,lakewood,,,37
2395,wichita,,,43
2396,romeoville,,,48
2397,willow street,,,24
2398,singapore,,,21
2399,mesa,,,38
2400,tucson,,,204
2401,humble,,,38
2402,mundelein,,,37
2403,overland park,,,31
2404,clemson,,,47
2405,saskatoon,,,33
2406,lynnwood,,,37
2407,bonn,,,27
2408,rhame,,,32
2409,kelseyville,,,38
2410,san jose,,,33
2411,league city,,,42
2412,westport,,,36
2413,west valley city,,,48
2414,athens,,,30
2415,virginia beach,,,25
2416,ann arbor,,,32
2417,coon rapids,,,32
2418,brooklyn,,,29
2419,oakdale,,,39
2420,skipton,,,44
2421,myrtle beach,,,33
2422,lincoln,,,41
2423,southgate,,,31
2424,st-lÃ©gier,,,56
2425,houston,,,37
2426,fort carson,,,30
2427,leipzig,,,32
2428,calafat,,,27
2429,ottawa,,,28
2430,duchesne,,,23
2431,kensington,,,29
2432,highland,,,23
2433,berkeley,,,36
2434,ap,,,44
2435,mililani,,,33
2436,duisburg,,,30
2437,orlando,,,39
2438,simi valley,,,34
2439,colorado springs,,,52
2440,seattle,,,30
2441,modesto,,,43
2442,roanoke,,,44
2443,cornwall,,,27
2444,san antonio,,,38
2445,arnold,,,37
2446,methuen,,,34
2447,montreal,,,28
2448,festus,,,32
2449,canberra,,,46
2450,zuerich,,,33
2451,akron,,,26
2452,swartz creek,,,30
2453,bayfield,,,36
2454,chicago,,,38
2455,cincinnati,,,39
2456,newport,,,28
2457,portland,,,43
2458,westchester,,,44
2459,portland,,,26
2460,san antonio,,,43
2461,mackay,,,36
2462,oviedo,,,31
2463,brisbane,,,37
2464,n/a,,,23
2465,romney,,,41
2466,madera,,,38
2467,madera,,,18
2468,heidelberg,,,29
2469,markham,,,40
2470,morro bay,,,35
2471,kelowna,,,35
2472,kuching,,,28
2473,hudson,,,51
2474,santa maria da feira,,,26
2475,st louis,,,46
2476,pace,,,47
2477,encino,,,43
2478,st. louis,,,27
2479,los altos,,,19
2480,lisboa,,,42
2481,moorhead,,,53
2482,miami,,,26
2483,griswold,,,41
2484,bridgeton,,,43
2485,layton,,,25
2486,san francisco,,,34
2487,elkhorn,,,42
2488,chesapeake,,,34
2489,whiteman afb,,,21
2490,orlando,,,41
2491,st kilda,,,29
2492,wilmington,,,40
2493,houston,,,34
2494,rochdale,,,30
2495,cardiff,,,32
2496,toronto,,,35
2497,pace,,,41
2498,st. louis,,,35
2499,oxford,,,68
2500,grand rapids,,,32
2501,cairo,,,35
2502,montreal,,,24
2503,rexdale,,,47
2504,rockville,,,56
2505,eagan,,,27
2506,edmond,,,36
2507,bourbonnais,,,27
2508,louisville,,,25
2509,montclair,,,36
2510,upper sandusky,,,28
2511,kuala lumpur,,,21
2512,pineville,,,24
2513,st. john`s,,,37
2514,brooklyn,,,46
2515,yucca valley,,,51
2516,saskatoon,,,40
2517,powys,,,32
2518,clark fork,,,33
2519,antioch,,,18
2520,seattle,,,55
2521,jackson,,,49
2522,anchorage,,,14
2523,milwaukee,,,25
2524,minneapolis,,,37
2525,leuven,,,28
2526,wellesley,,,52
2527,winnemucca,,,26
2528,trenton,,,32
2529,sherwood park,,,26
2530,muskego,,,34
2531,arlington,,,38
2532,walnut creek,,,52
2533,indian springs village,,,46
2534,sheffield,,,33
2535,denver,,,64
2536,louisville,,,49
2537,hawthorne,,,33
2538,elk  city,,,34
2539,waldorf,,,15
2540,guyton,,,41
2541,omaha,,,29
2542,durham,,,23
2543,manchester,,,28
2544,marrickville,,,23
2545,colfax,,,32
2546,saratoga,,,44
2547,ocala,,,64
2548,philadelphia,,,20
2549,san francisco,,,35
2550,na,,,27
2551,ashburn,,,35
2552,santo domingo,,,30
2553,aldergrove,,,28
2554,fairview,,,24
2555,covington,,,28
2556,margaret,,,46
2557,livonia,,,42
2558,orlando,,,25
2559,wbl,,,17
2560,berck sur mer,,,23
2561,vancouver,,,24
2562,lindstrom,,,44
2563,avon,,,17
2564,chicago,,,23
2565,honolulu,,,8
2566,belton,,,21
2567,baltimore,,,33
2568,hillsboro,,,26
2569,ann arbor,,,34
2570,westerville,,,51
2571,modesto,,,50
2572,geismar,,,25
2573,ann arbor,,,36
2574,portland,,,33
2575,goodyear,,,56
2576,barcelona,,,38
2577,lock haven,,,51
2578,los angeles,,,32
2579,chicago,,,63
2580,montreuil,,,43
2581,palm desert,,,56
2582,moline,,,51
2583,onalaska,,,35
2584,inverness,,,44
2585,howell,,,22
2586,los banos,,,40
2587,huntsville,,,33
2588,shelbyville,,,32
2589,chicago,,,32
2590,old perlican,,,29
2591,st. petersburg,,,26
2592,skowhegan,,,30
2593,forest grove,,,23
2594,seattle,,,26
2595,austin,,,34
2596,lexington,,,49
2597,nottingham,,,30
2598,adams,,,27
2599,santa monica,,,53
2600,halifax,,,55
2601,flint,,,32
2602,puchong,,,24
2603,oakland,,,51
2604,halifax,,,26
2605,san antonio,,,28
2606,greensboro,,,27
2607,bradford,,,25
2608,superior,,,46
2609,saratoga,,,20
2610,eastbourne,,,32
2611,akron,,,29
2612,lynnwood,,,35
2613,killeen,,,37
2614,kimberling city,,,31
2615,san francisco,,,35
2616,college station,,,22
2617,virginia beach,,,23
2618,derby,,,27
2619,melbourne,,,27
2620,singapore,,,23
2621,gympie,,,21
2622,oegstgeest,,,49
2623,manchester,,,34
2624,daly city,,,25
2625,kuching,,,26
2626,port of spain,,,31
2627,avalon,,,37
2628,marshfield,,,39
2629,long beach,,,19
2630,wake forest,,,30
2631,big river,,,44
2632,hayward,,,38
2633,portland,,,62
2634,portland,,,30
2635,hewitt,,,44
2636,dandridge,,,17
2637,canby,,,47
2638,amsterdam,,,50
2639,nottingham,,,50
2640,emmetsburg,,,42
2641,altamonte springs,,,34
2642,hyde park,,,43
2643,verdon,,,48
2644,kuala lumpur,,,46
2645,algÃ©s,,,41
2646,nashville,,,22
2647,whitney,,,51
2648,halifax,,,35
2649,round rock,,,32
2650,york,,,38
2651,san francisco,,,38
2652,westmont,,,12
2653,amsterdam,,,31
2654,phoenix,,,61
2655,lÃ¼nen,,,23
2656,hanover park,,,50
2657,columbus,,,55
2658,thunder bay,,,22
2659,london,,,41
2660,vero beach,,,44
2661,milton,,,33
2662,jacksonville,,,36
2663,vancouver,,,24
2664,latonia,,,37
2665,barcelona,,,19
2666,redding,,,25
2667,trabuco canyon,,,59
2668,delta,,,28
2669,nottingham,,,26
2670,bayboro,,,46
2671,portland,,,25
2672,cumberland,,,23
2673,westmont,,,8
2674,mundelein,,,54
2675,sonoma,,,34
2676,farmington hills,,,57
2677,lisboa,,,30
2678,mainz,,,35
2679,catawba,,,32
2680,mississauga,,,21
2681,boynton beach,,,58
2682,portage la prairie,,,32
2683,springfield,,,52
2684,halifax,,,27
2685,montreal,,,33
2686,sheffield,,,36
2687,vinton,,,32
2688,olympia,,,30
2689,huntsville,,,43
2690,westchester county,,,45
2691,silver lake,,,25
2692,vallejo,,,24
2693,modesto,,,31
2694,big rapids,,,33
2695,midland,,,52
2696,jyvÃ¤skylÃ¤,,,28
2697,palm springs,,,49
2698,paris,,,27
2699,edmonton,,,29
2700,mechanicsville,,,26
2701,steamboat springs,,,33
2702,hackettstown,,,27
2703,columbia,,,45
2704,collinsville,,,23
2705,millbrae,,,33
2706,milwaukee,,,25
2707,tucson,,,31
2708,orange park,,,35
2709,the dalles,,,55
2710,greenville,,,32
2711,niles,,,50
2712,nanticoke,,,33
2713,maryville,,,22
2714,walnut creek,,,29
2715,leeds,,,41
2716,fresno,,,57
2717,browns mills,,,54
2718,boise,,,53
2719,pewaukee,,,49
2720,anaheim,,,46
2721,las vegas,,,42
2722,scottsdale,,,30
2723,columbus,,,30
2724,york,,,29
2725,paris,,,21
2726,temecula,,,14
2727,sydney,,,35
2728,huntsville,,,34
2729,florissant,,,58
2730,melbourne,,,26
2731,isle of palms,,,40
2732,gulfport,,,36
2733,houston,,,38
2734,chicago heights,,,31
2735,edmonton,,,34
2736,akron,,,32
2737,portland,,,39
2738,knoxville,,,25
2739,montreal,,,23
2740,ray,,,45
2741,trussville,,,35
2742,slippery rock,,,22
2743,mobile,,,47
2744,hamburg,,,37
2745,calgary,,,29
2746,livermore,,,37
2747,clarinda,,,41
2748,ward,,,26
2749,mcqueeney,,,32
2750,los angeles,,,27
2751,copenhagen,,,28
2752,saginaw,,,28
2753,edmonton,,,38
2754,castelldefels,,,15
2755,belo horizonte,,,32
2756,fairbanks,,,49
2757,modesto,,,55
2758,philadelphia,,,34
2759,paris,,,25
2760,woodruff,,,30
2761,fair haven,,,56
2762,molalla,,,45
2763,foster city,,,41
2764,winthrop,,,46
2765,mission,,,24
2766,austin,,,2
2767,carrollton,,,51
2768,madison,,,44
2769,miami,,,25
2770,deforest,,,32
2771,st catharines,,,25
2772,toledo,,,42
2773,austin,,,63
2774,chicago,,,25
2775,basel,,,50
2776,carrollton,,,24
2777,san bernardino,,,27
2778,bethpage,,,43
2779,fpo,,,32
2780,seal beach,,,28
2781,vancouver,,,41
2782,san angelo,,,17
2783,glen allen,,,48
2784,huntington,,,29
2785,sydney,,,32
2786,wien,,,23
2787,innsbruck,,,24
2788,austin,,,26
2789,fredericton,,,27
2790,austin,,,29
2791,espoo,,,17
2792,kingston,,,27
2793,jackson,,,45
2794,tampa,,,31
2795,wisconsin rapids,,,47
2796,poulsbo,,,34
2797,st. catharines,,,28
2798,victoria,,,44
2799,traverse city,,,34
2800,irving,,,42
2801,barreiro,,,24
2802,niagara falls,,,44
2803,atlantic highlands,,,29
2804,portela de sacavÃ©m,,,25
2805,toronto,,,33
2806,ionia,,,36
2807,quezon city,,,17
2808,germantown,,,24
2809,st. louis,,,23
2810,oneida,,,25
2811,brooklyn,,,25
2812,morrisville,,,33
2813,springfield,,,35
2814,kaneohe,,,75
2815,palmerston north,,,31
2816,west sacramento,,,31
2817,chicago heights,,,41
2818,dayton,,,57
2819,madrid,,,51
2820,kitchener,,,30
2821,davenport,,,45
2822,hoover,,,47
2823,kent,,,24
2824,walla walla,,,62
2825,kenmore,,,45
2826,plant city,,,35
2827,tustin,,,35
2828,columbia,,,22
2829,reston,,,33
2830,northamptonshire,,,33
2831,labelle,,,39
2832,st paul,,,55
2833,la habra heights,,,26
2834,longwood,,,37
2835,las vegas,,,34
2836,klang,,,23
2837,london,,,49
2838,bartlesville,,,69
2839,fort worth,,,101
2840,sunnyvale,,,34
2841,halifax,,,25
2842,miami,,,23
2843,springfield,,,32
2844,upper township,,,36
2845,petaling jaya,,,20
2846,zug,,,30
2847,sheboygan,,,34
2848,deventer,,,40
2849,red deer,,,38
2850,walpole,,,49
2851,roberts,,,36
2852,austin,,,38
2853,ypsilanti,,,40
2854,seattle,,,9
2855,jacksonville,,,33
2856,london,,,40
2857,houston,,,29
2858,espinho,,,23
2859,loveland,,,25
2860,niles,,,27
2861,portland,,,41
2862,hope mills,,,42
2863,lombard,,,31
2864,toronto,,,27
2865,basye,,,40
2866,stowe,,,63
2867,boise,,,56
2868,west bend,,,52
2869,port moody,,,44
2870,paducah,,,30
2871,rosemead,,,53
2872,reno,,,29
2873,lindsey,,,32
2874,albuquerque,,,25
2875,louisville,,,39
2876,elsmere,,,39
2877,alexandria,,,50
2878,dallas,,,39
2879,tucson,,,65
2880,ona,,,27
2881,saint louis,,,63
2882,alexandria,,,23
2883,henderson,,,35
2884,atlanta,,,25
2885,elmhurst,,,23
2886,morecambe,,,49
2887,cow capital,,,23
2888,lakewood,,,32
2889,poway,,,23
2890,wilmington,,,34
2891,barcelona,,,31
2892,providence,,,33
2893,chicago,,,33
2894,arco,,,51
2895,topeka,,,18
2896,coconut grove,,,71
2897,jonesboro,,,55
2898,new orleans,,,41
2899,london,,,32
2900,houghton,,,34
2901,dortmund,,,30
2902,saratoga,,,20
2903,bloomsburg,,,20
2904,roxbury,,,23
2905,sydenham,,,41
2906,seattle,,,24
2907,gahanna/columbus,,,26
2908,frankston,,,41
2909,delray beach,,,33
2910,amsterdam,,,51
2911,brookfield,,,21
2912,wahiawa,,,33
2913,brighton,,,40
2914,paynesville,,,17
2915,utrecht,,,34
2916,copenhagen,,,29
2917,oviedo,,,47
2918,albany,,,36
2919,tyler,,,24
2920,ne fife,,,42
2921,groves,,,47
2922,pittsburgh,,,46
2923,cologne,,,33
2924,beacon,,,30
2925,las vegas,,,20
2926,richmond,,,35
2927,providence,,,26
2928,porto,,,25
2929,toronto,,,30
2930,hopewell junction,,,55
2931,barcelona,,,22
2932,collex,,,35
2933,villa ridge,,,34
2934,garden grove,,,70
2935,san francisco,,,54
2936,vancouver,,,33
2937,gilbert,,,48
2938,schiedam,,,31
2939,woodstock,,,62
2940,forsyth,,,48
2941,grand rapids,,,45
2942,east orange,,,56
2943,san antonio,,,27
2944,storm lake,,,48
2945,lake george,,,34
2946,pismo beach,,,28
